Strain	Condition	u_strain	row	col	control	Trait	Value	conc
CB4856	ArsenicC15ISO12	CB4856_ArsenicC15ISO12_19_D_8_.12 µmol	D	8	EtOH	PC2	0.092677337753186	.12 µmol
CB4856	ArsenicC15ISO12	CB4856_ArsenicC15ISO12_7_D_8_.12 µmol	D	8	EtOH	PC2	0.354852382398139	.12 µmol
CB4856	ArsenicC15ISO12	CB4856_ArsenicC15ISO12_19_D_9_.12 µmol	D	9	EtOH	PC2	-0.0560006467507153	.12 µmol
CB4856	ArsenicC15ISO12	CB4856_ArsenicC15ISO12_7_D_9_.12 µmol	D	9	EtOH	PC2	0.319926154366497	.12 µmol
CB4856	ArsenicC15ISO24	CB4856_ArsenicC15ISO24_20_C_1_.24 µmol	C	1	EtOH	PC2	-0.188545775127397	.24 µmol
CB4856	ArsenicC15ISO24	CB4856_ArsenicC15ISO24_8_C_1_.24 µmol	C	1	EtOH	PC2	-0.022189974736207	.24 µmol
CB4856	ArsenicC15ISO24	CB4856_ArsenicC15ISO24_20_C_10_.24 µmol	C	10	EtOH	PC2	-0.138318150796613	.24 µmol
CB4856	ArsenicC15ISO24	CB4856_ArsenicC15ISO24_8_C_10_.24 µmol	C	10	EtOH	PC2	-0.235670117007096	.24 µmol
CB4856	ArsenicC15ISO24	CB4856_ArsenicC15ISO24_20_C_11_.24 µmol	C	11	EtOH	PC2	-0.569678187508902	.24 µmol
CB4856	ArsenicC15ISO24	CB4856_ArsenicC15ISO24_8_C_11_.24 µmol	C	11	EtOH	PC2	0.0919829392180072	.24 µmol
CB4856	ArsenicC15ISO24	CB4856_ArsenicC15ISO24_20_C_2_.24 µmol	C	2	EtOH	PC2	-0.249848695192966	.24 µmol
CB4856	ArsenicC15ISO24	CB4856_ArsenicC15ISO24_8_C_2_.24 µmol	C	2	EtOH	PC2	0.435628509525859	.24 µmol
CB4856	ArsenicC15ISO24	CB4856_ArsenicC15ISO24_20_C_3_.24 µmol	C	3	EtOH	PC2	-0.229795509753577	.24 µmol
CB4856	ArsenicC15ISO24	CB4856_ArsenicC15ISO24_8_C_3_.24 µmol	C	3	EtOH	PC2	-3.93320461174765	.24 µmol
CB4856	ArsenicC15ISO24	CB4856_ArsenicC15ISO24_20_C_4_.24 µmol	C	4	EtOH	PC2	0.0380364764951263	.24 µmol
CB4856	ArsenicC15ISO24	CB4856_ArsenicC15ISO24_8_C_4_.24 µmol	C	4	EtOH	PC2	0.162843918427359	.24 µmol
CB4856	ArsenicC15ISO24	CB4856_ArsenicC15ISO24_20_C_5_.24 µmol	C	5	EtOH	PC2	-0.1108832247879	.24 µmol
CB4856	ArsenicC15ISO24	CB4856_ArsenicC15ISO24_8_C_5_.24 µmol	C	5	EtOH	PC2	0.00481556882343748	.24 µmol
CB4856	ArsenicC15ISO24	CB4856_ArsenicC15ISO24_20_C_6_.24 µmol	C	6	EtOH	PC2	0.135651847824346	.24 µmol
CB4856	ArsenicC15ISO24	CB4856_ArsenicC15ISO24_8_C_6_.24 µmol	C	6	EtOH	PC2	0.210458436699788	.24 µmol
CB4856	ArsenicC15ISO24	CB4856_ArsenicC15ISO24_20_C_7_.24 µmol	C	7	EtOH	PC2	-0.155220736428508	.24 µmol
CB4856	ArsenicC15ISO24	CB4856_ArsenicC15ISO24_8_C_7_.24 µmol	C	7	EtOH	PC2	-0.028772052954383	.24 µmol
CB4856	ArsenicC15ISO24	CB4856_ArsenicC15ISO24_20_C_8_.24 µmol	C	8	EtOH	PC2	-0.573757672601351	.24 µmol
CB4856	ArsenicC15ISO24	CB4856_ArsenicC15ISO24_8_C_8_.24 µmol	C	8	EtOH	PC2	-0.399135071894279	.24 µmol
CB4856	ArsenicC15ISO24	CB4856_ArsenicC15ISO24_20_C_9_.24 µmol	C	9	EtOH	PC2	-0.130138804599566	.24 µmol
CB4856	ArsenicC15ISO24	CB4856_ArsenicC15ISO24_8_C_9_.24 µmol	C	9	EtOH	PC2	0.334461259391581	.24 µmol
CB4856	ArsenicC15ISO24	CB4856_ArsenicC15ISO24_20_D_1_.24 µmol	D	1	EtOH	PC2	0.135513231400428	.24 µmol
CB4856	ArsenicC15ISO24	CB4856_ArsenicC15ISO24_8_D_1_.24 µmol	D	1	EtOH	PC2	0.204700390696056	.24 µmol
CB4856	ArsenicC15ISO24	CB4856_ArsenicC15ISO24_20_D_10_.24 µmol	D	10	EtOH	PC2	0.0276505228209611	.24 µmol
CB4856	ArsenicC15ISO24	CB4856_ArsenicC15ISO24_20_D_11_.24 µmol	D	11	EtOH	PC2	0.176343813974891	.24 µmol
CB4856	ArsenicC15ISO24	CB4856_ArsenicC15ISO24_8_D_11_.24 µmol	D	11	EtOH	PC2	-1.5177639187771	.24 µmol
CB4856	ArsenicC15ISO24	CB4856_ArsenicC15ISO24_8_D_2_.24 µmol	D	2	EtOH	PC2	0.0346446578301192	.24 µmol
CB4856	ArsenicC15ISO24	CB4856_ArsenicC15ISO24_20_D_3_.24 µmol	D	3	EtOH	PC2	-0.216949013274687	.24 µmol
CB4856	ArsenicC15ISO24	CB4856_ArsenicC15ISO24_8_D_3_.24 µmol	D	3	EtOH	PC2	-0.786193951749943	.24 µmol
CB4856	ArsenicC15ISO24	CB4856_ArsenicC15ISO24_8_D_4_.24 µmol	D	4	EtOH	PC2	0.011115590368796	.24 µmol
CB4856	ArsenicC15ISO24	CB4856_ArsenicC15ISO24_20_D_5_.24 µmol	D	5	EtOH	PC2	-0.258108908816529	.24 µmol
CB4856	ArsenicC15ISO24	CB4856_ArsenicC15ISO24_8_D_5_.24 µmol	D	5	EtOH	PC2	0.222642742253849	.24 µmol
CB4856	ArsenicC15ISO24	CB4856_ArsenicC15ISO24_20_D_6_.24 µmol	D	6	EtOH	PC2	-0.334726754386512	.24 µmol
CB4856	ArsenicC15ISO24	CB4856_ArsenicC15ISO24_8_D_6_.24 µmol	D	6	EtOH	PC2	0.365086629501462	.24 µmol
CB4856	ArsenicC15ISO24	CB4856_ArsenicC15ISO24_20_D_7_.24 µmol	D	7	EtOH	PC2	0.168266563746356	.24 µmol
CB4856	ArsenicC15ISO24	CB4856_ArsenicC15ISO24_8_D_7_.24 µmol	D	7	EtOH	PC2	-0.0449084664916747	.24 µmol
CB4856	ArsenicC15ISO24	CB4856_ArsenicC15ISO24_20_D_8_.24 µmol	D	8	EtOH	PC2	-0.331358957634547	.24 µmol
CB4856	ArsenicC15ISO24	CB4856_ArsenicC15ISO24_8_D_8_.24 µmol	D	8	EtOH	PC2	-0.435516461231255	.24 µmol
CB4856	ArsenicC15ISO24	CB4856_ArsenicC15ISO24_20_D_9_.24 µmol	D	9	EtOH	PC2	-0.114810408751455	.24 µmol
CB4856	ArsenicC15ISO24	CB4856_ArsenicC15ISO24_8_D_9_.24 µmol	D	9	EtOH	PC2	-0.194601230317501	.24 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_21_C_1_.48 µmol	C	1	EtOH	PC2	-0.212560259965059	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_9_C_1_.48 µmol	C	1	EtOH	PC2	-0.300731312682789	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_21_C_10_.48 µmol	C	10	EtOH	PC2	0.139611047734522	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_9_C_10_.48 µmol	C	10	EtOH	PC2	0.10293259401451	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_21_C_11_.48 µmol	C	11	EtOH	PC2	0.0539333011209773	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_9_C_11_.48 µmol	C	11	EtOH	PC2	-0.229469075955125	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_21_C_2_.48 µmol	C	2	EtOH	PC2	-0.189423660435568	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_9_C_2_.48 µmol	C	2	EtOH	PC2	0.0646381458442077	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_21_C_3_.48 µmol	C	3	EtOH	PC2	0.00205915706026827	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_9_C_3_.48 µmol	C	3	EtOH	PC2	0.155752651046848	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_21_C_4_.48 µmol	C	4	EtOH	PC2	-0.0221403023557727	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_9_C_4_.48 µmol	C	4	EtOH	PC2	-0.346659268041561	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_21_C_5_.48 µmol	C	5	EtOH	PC2	-0.131568467816186	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_9_C_5_.48 µmol	C	5	EtOH	PC2	-0.237012147376918	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_9_C_6_.48 µmol	C	6	EtOH	PC2	-0.0050140153541241	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_21_C_7_.48 µmol	C	7	EtOH	PC2	-0.0426328285997802	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_9_C_7_.48 µmol	C	7	EtOH	PC2	-0.574168385052273	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_21_C_8_.48 µmol	C	8	EtOH	PC2	-0.576284139165195	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_9_C_8_.48 µmol	C	8	EtOH	PC2	0.172461153835209	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_21_C_9_.48 µmol	C	9	EtOH	PC2	-0.236915216182623	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_9_C_9_.48 µmol	C	9	EtOH	PC2	0.0443677932200124	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_21_D_1_.48 µmol	D	1	EtOH	PC2	-0.104210880571966	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_9_D_1_.48 µmol	D	1	EtOH	PC2	-0.3555014629684	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_21_D_10_.48 µmol	D	10	EtOH	PC2	-0.171182629498965	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_9_D_10_.48 µmol	D	10	EtOH	PC2	-0.274055520800299	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_21_D_11_.48 µmol	D	11	EtOH	PC2	-0.224803640745817	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_9_D_11_.48 µmol	D	11	EtOH	PC2	0.0678972972104151	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_21_D_2_.48 µmol	D	2	EtOH	PC2	0.0608113622919657	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_9_D_2_.48 µmol	D	2	EtOH	PC2	-0.133485250439956	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_21_D_3_.48 µmol	D	3	EtOH	PC2	-0.0928859177772065	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_9_D_3_.48 µmol	D	3	EtOH	PC2	-0.38625963493087	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_21_D_4_.48 µmol	D	4	EtOH	PC2	-0.0098369603721406	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_9_D_4_.48 µmol	D	4	EtOH	PC2	-0.567033378090922	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_21_D_5_.48 µmol	D	5	EtOH	PC2	-0.136282699846463	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_9_D_5_.48 µmol	D	5	EtOH	PC2	-0.181382025565243	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_21_D_6_.48 µmol	D	6	EtOH	PC2	0.0550939321537494	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_9_D_6_.48 µmol	D	6	EtOH	PC2	-0.512570452967056	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_21_D_7_.48 µmol	D	7	EtOH	PC2	-0.222985284604609	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_9_D_7_.48 µmol	D	7	EtOH	PC2	0.334234421187114	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_21_D_8_.48 µmol	D	8	EtOH	PC2	-0.220713852305278	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_9_D_8_.48 µmol	D	8	EtOH	PC2	-0.285716068298818	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_21_D_9_.48 µmol	D	9	EtOH	PC2	-0.219419584947787	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_9_D_9_.48 µmol	D	9	EtOH	PC2	-0.0875524489985936	.48 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_10_C_1_.64 µmol	C	1	EtOH	PC2	-0.614290625113478	.64 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_22_C_1_.64 µmol	C	1	EtOH	PC2	-0.182788403412795	.64 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_10_C_10_.64 µmol	C	10	EtOH	PC2	-0.0298881978395158	.64 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_22_C_10_.64 µmol	C	10	EtOH	PC2	0.161999506470079	.64 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_22_C_11_.64 µmol	C	11	EtOH	PC2	-0.256303045503754	.64 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_10_C_2_.64 µmol	C	2	EtOH	PC2	-0.171771649514682	.64 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_22_C_2_.64 µmol	C	2	EtOH	PC2	0.134674641317552	.64 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_10_C_3_.64 µmol	C	3	EtOH	PC2	0.206952392861805	.64 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_22_C_3_.64 µmol	C	3	EtOH	PC2	-0.484843764246566	.64 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_10_C_4_.64 µmol	C	4	EtOH	PC2	-0.247964298493402	.64 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_22_C_4_.64 µmol	C	4	EtOH	PC2	-0.625338817119135	.64 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_10_C_5_.64 µmol	C	5	EtOH	PC2	-0.0491203804176789	.64 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_22_C_5_.64 µmol	C	5	EtOH	PC2	-0.54992733755866	.64 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_10_C_6_.64 µmol	C	6	EtOH	PC2	0.238463630589268	.64 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_22_C_6_.64 µmol	C	6	EtOH	PC2	-0.0938427724578893	.64 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_10_C_7_.64 µmol	C	7	EtOH	PC2	0.14511125591047	.64 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_22_C_7_.64 µmol	C	7	EtOH	PC2	-0.347478464019666	.64 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_10_C_8_.64 µmol	C	8	EtOH	PC2	-0.21326090442987	.64 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_22_C_8_.64 µmol	C	8	EtOH	PC2	-0.0964337000497318	.64 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_10_C_9_.64 µmol	C	9	EtOH	PC2	-1.02611474733773	.64 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_22_C_9_.64 µmol	C	9	EtOH	PC2	-0.150674578229669	.64 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_10_D_1_.64 µmol	D	1	EtOH	PC2	-0.158448638297239	.64 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_22_D_1_.64 µmol	D	1	EtOH	PC2	-0.0348955384357602	.64 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_10_D_10_.64 µmol	D	10	EtOH	PC2	-0.341040816864436	.64 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_22_D_10_.64 µmol	D	10	EtOH	PC2	-0.0470444169617539	.64 µmol
