marker	chr	pos	trait	lod	threshold	iteration	var_exp	eff_size	ci_l_marker	ci_l_pos	ci_r_marker	ci_r_pos
UCE4-1020	IV	8046258	.mean.norm.EXT	0.234674087075905	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-151	IV	8162297	.mean.norm.EXT	0.175786194596844	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-152	IV	8228724	.mean.norm.EXT	0.183448444560092	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-153	IV	8286662	.mean.norm.EXT	0.183448444560092	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-154	IV	8346590	.mean.norm.EXT	0.243238648238833	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-155	IV	8434422	.mean.norm.EXT	0.243238648238833	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1053	IV	8448940	.mean.norm.EXT	0.243238648238833	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1055	IV	8491497	.mean.norm.EXT	0.243238648238833	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1059	IV	8569571	.mean.norm.EXT	0.243238648238833	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-156	IV	8587439	.mean.norm.EXT	0.304310167104262	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-157	IV	8674308	.mean.norm.EXT	0.304310167104262	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-6	IV	8676487	.mean.norm.EXT	0.304310167104262	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-158	IV	8767566	.mean.norm.EXT	0.304310167104262	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-159	IV	8859198	.mean.norm.EXT	0.304310167104262	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-160	IV	8921816	.mean.norm.EXT	0.243238648238833	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-161	IV	9002954	.mean.norm.EXT	0.243238648238833	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-162	IV	9100923	.mean.norm.EXT	0.243238648238833	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-163	IV	9192122	.mean.norm.EXT	0.333228091388481	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1071	IV	9225966	.mean.norm.EXT	0.333228091388481	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-32	IV	9318663	.mean.norm.EXT	0.333228091388481	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-165	IV	9353939	.mean.norm.EXT	0.333228091388481	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1080	IV	9548910	.mean.norm.EXT	0.337640816114518	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-166	IV	9619050	.mean.norm.EXT	0.268990743449889	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1081	IV	9673353	.mean.norm.EXT	0.268990743449889	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-167	IV	9715431	.mean.norm.EXT	0.284611632234624	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1084	IV	9867164	.mean.norm.EXT	0.284611632234624	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-169	IV	9884332	.mean.norm.EXT	0.284611632234624	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-170	IV	9967712	.mean.norm.EXT	0.284611632234624	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1086	IV	10073944	.mean.norm.EXT	0.284611632234624	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1090	IV	10112225	.mean.norm.EXT	0.284611632234624	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1093	IV	10151829	.mean.norm.EXT	0.284611632234624	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1094	IV	10228875	.mean.norm.EXT	0.284611632234624	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-26	IV	10258692	.mean.norm.EXT	0.284611632234624	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1110	IV	10279605	.mean.norm.EXT	0.284611632234624	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1113	IV	10613516	.mean.norm.EXT	0.393638987788489	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1116	IV	10653107	.mean.norm.EXT	0.393638987788489	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-172	IV	10677558	.mean.norm.EXT	0.322968189731188	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-173	IV	10835807	.mean.norm.EXT	0.330391300232564	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-20	IV	10909583	.mean.norm.EXT	0.330391300232564	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-174	IV	11083001	.mean.norm.EXT	0.330391300232564	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-175	IV	11166291	.mean.norm.EXT	0.330391300232564	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1138	IV	11247312	.mean.norm.EXT	0.330391300232564	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-229	IV	11259374	.mean.norm.EXT	0.330391300232564	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-9	IV	11315748	.mean.norm.EXT	0.330391300232564	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-176	IV	11349430	.mean.norm.EXT	0.330391300232564	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1144	IV	11401788	.mean.norm.EXT	0.409348868891881	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-177	IV	11438942	.mean.norm.EXT	0.409348868891881	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1146	IV	11474630	.mean.norm.EXT	0.310297688095573	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1147	IV	11508379	.mean.norm.EXT	0.310297688095573	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-178	IV	11603978	.mean.norm.EXT	0.437242737419751	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-179	IV	11667016	.mean.norm.EXT	0.437242737419751	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-1	IV	11668265	.mean.norm.EXT	0.437242737419751	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1155	IV	11747270	.mean.norm.EXT	0.514013450446438	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-180	IV	11753110	.mean.norm.EXT	0.514013450446438	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-19	IV	11830245	.mean.norm.EXT	0.514013450446438	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-181	IV	11839682	.mean.norm.EXT	0.514013450446438	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1163	IV	11912069	.mean.norm.EXT	0.514013450446438	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1167	IV	12050039	.mean.norm.EXT	0.538981087549078	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1171	IV	12124893	.mean.norm.EXT	0.389212254880665	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1175	IV	12207650	.mean.norm.EXT	0.393604245705889	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1176	IV	12290042	.mean.norm.EXT	0.400959881717368	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1177	IV	12291313	.mean.norm.EXT	0.400959881717368	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-185	IV	12382932	.mean.norm.EXT	0.38588570175491	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1180	IV	12429795	.mean.norm.EXT	0.38588570175491	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-186	IV	12453653	.mean.norm.EXT	0.38588570175491	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-187	IV	12524302	.mean.norm.EXT	0.38588570175491	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1185	IV	12534731	.mean.norm.EXT	0.38588570175491	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-188	IV	12613441	.mean.norm.EXT	0.38588570175491	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-189	IV	12694976	.mean.norm.EXT	0.397618443578594	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1192	IV	12758880	.mean.norm.EXT	0.456331770957612	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1194	IV	12780117	.mean.norm.EXT	0.362042815286059	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-28	IV	12841540	.mean.norm.EXT	0.34809781440917	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1202	IV	12884825	.mean.norm.EXT	0.336621317908724	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-234	IV	12908590	.mean.norm.EXT	0.307570103178115	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1207	IV	12920262	.mean.norm.EXT	0.307570103178115	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-230	IV	12971779	.mean.norm.EXT	0.22287833080713	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1229	IV	13005770	.mean.norm.EXT	0.199267890419828	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1238	IV	13082526	.mean.norm.EXT	0.17664284878471	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1239	IV	13097029	.mean.norm.EXT	0.17664284878471	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1244	IV	13239153	.mean.norm.EXT	0.0399037820221138	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-10	IV	13241019	.mean.norm.EXT	0.0399037820221138	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-194	IV	13370581	.mean.norm.EXT	0.00282190890302274	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1253	IV	13532237	.mean.norm.EXT	0.0140334801165143	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-195	IV	13629815	.mean.norm.EXT	0.00903628624935927	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1258	IV	13706680	.mean.norm.EXT	0.0112518320452503	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1263	IV	13730774	.mean.norm.EXT	0.00911716917361047	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-196	IV	13809837	.mean.norm.EXT	0.0182749874297099	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-244	IV	13898242	.mean.norm.EXT	0.0182749874297099	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1266	IV	13904356	.mean.norm.EXT	0.0013878423133508	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1269	IV	13996144	.mean.norm.EXT	9.37006278532912e-05	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1275	IV	14027747	.mean.norm.EXT	0.00803897558577311	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-197	IV	14091495	.mean.norm.EXT	0.00823732559009437	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1283	IV	14112591	.mean.norm.EXT	0.00823732559009437	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1284	IV	14153942	.mean.norm.EXT	0.00823732559009437	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-198	IV	14176920	.mean.norm.EXT	0.00823732559009437	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-199	IV	14263814	.mean.norm.EXT	0.00823732559009437	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1314	IV	14264166	.mean.norm.EXT	0.00823732559009437	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1320	IV	14335341	.mean.norm.EXT	0.00210188758484558	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-200	IV	14357860	.mean.norm.EXT	0.00695475153955818	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1337	IV	14423657	.mean.norm.EXT	0.00407830613434793	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1345	IV	14424486	.mean.norm.EXT	0.00407830613434793	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1356	IV	14517178	.mean.norm.EXT	0.000478285650891558	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1363	IV	14608282	.mean.norm.EXT	0.00170433375905547	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1369	IV	14664130	.mean.norm.EXT	5.60483594347302e-05	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-204	IV	14843150	.mean.norm.EXT	0.00367170002784334	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1380	IV	14857092	.mean.norm.EXT	0.00367170002784334	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1408	IV	15008977	.mean.norm.EXT	0.00118423379638616	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1414	IV	15013780	.mean.norm.EXT	0.00118423379638616	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-205	IV	15020297	.mean.norm.EXT	0.00314064849448227	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-206	IV	15105523	.mean.norm.EXT	0.00303972886093436	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1424	IV	15105679	.mean.norm.EXT	0.00303972886093436	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-207	IV	15181532	.mean.norm.EXT	0.0468569488309837	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-208	IV	15280834	.mean.norm.EXT	0.00175950522885806	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1438	IV	15324822	.mean.norm.EXT	0.0553198169729	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1450	IV	15369550	.mean.norm.EXT	0.0113723552188935	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1455	IV	15383794	.mean.norm.EXT	0.000879944612589168	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-245	IV	15429543	.mean.norm.EXT	0.0269333625330101	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1456	IV	15466666	.mean.norm.EXT	0.072622686393009	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-209	IV	15568713	.mean.norm.EXT	0.0139303314084113	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-210	IV	15632676	.mean.norm.EXT	0.00851444191306388	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1468	IV	15706670	.mean.norm.EXT	7.15972365904191e-05	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-211	IV	15731760	.mean.norm.EXT	0.00323893861818488	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-227	IV	15784912	.mean.norm.EXT	0.00323893861818488	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1495	IV	15849940	.mean.norm.EXT	0.00834909519358531	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-212	IV	15879951	.mean.norm.EXT	0.0364319585090316	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-235	IV	15907521	.mean.norm.EXT	0.0181647716683724	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1520	IV	16006324	.mean.norm.EXT	0.0187661798450839	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1522	IV	16006590	.mean.norm.EXT	0.0187661798450839	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1523	IV	16090703	.mean.norm.EXT	0.00584084280247323	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1525	IV	16160242	.mean.norm.EXT	0.00139484580652582	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1531	IV	16170793	.mean.norm.EXT	0.0121879163274661	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1536	IV	16206511	.mean.norm.EXT	0.0144522019951742	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1545	IV	16259338	.mean.norm.EXT	0.000134101424764256	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-213	IV	16277985	.mean.norm.EXT	0.00886400491625202	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1581	IV	16403255	.mean.norm.EXT	0.00447872344223791	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1586	IV	16442619	.mean.norm.EXT	0.0100499657938166	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-214	IV	16474167	.mean.norm.EXT	0.0210895795817149	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1593	IV	16579044	.mean.norm.EXT	0.0210577857924275	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1601	IV	16624582	.mean.norm.EXT	0.00522503273543539	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-215	IV	16645856	.mean.norm.EXT	0.00226923961288158	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1606	IV	16777568	.mean.norm.EXT	0.0326208142968997	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-217	IV	16778962	.mean.norm.EXT	0.0326208142968997	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1610	IV	16863500	.mean.norm.EXT	0.0367478411964445	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1612	IV	16888487	.mean.norm.EXT	0.0367478411964445	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-218	IV	16947797	.mean.norm.EXT	0.0367478411964445	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1623	IV	17152812	.mean.norm.EXT	0.0367478411964445	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1635	IV	17237301	.mean.norm.EXT	0.0367478411964445	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1641	IV	17321360	.mean.norm.EXT	0.0367478411964445	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1644	IV	17340954	.mean.norm.EXT	0.0367478411964445	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE4-222	IV	17392826	.mean.norm.EXT	0.0367478411964445	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE4-1649	IV	17413993	.mean.norm.EXT	0.0367478411964445	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE5-17	V	16796	.mean.norm.EXT	0.411595679590112	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE5-504	V	80490	.mean.norm.EXT	0.411595679590112	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE5-101	V	93558	.mean.norm.EXT	0.411595679590112	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE5-102	V	147789	.mean.norm.EXT	0.411595679590112	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE5-104	V	293594	.mean.norm.EXT	0.411595679590112	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE5-105	V	399751	.mean.norm.EXT	0.472836511021334	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE5-2	V	497943	.mean.norm.EXT	0.472836511021334	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE5-106	V	499845	.mean.norm.EXT	0.472836511021334	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE5-107	V	591256	.mean.norm.EXT	0.472836511021334	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE5-594	V	606864	.mean.norm.EXT	0.472836511021334	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE5-599	V	679520	.mean.norm.EXT	0.472836511021334	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE5-601	V	679779	.mean.norm.EXT	0.472836511021334	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE5-654	V	853902	.mean.norm.EXT	0.236869920845794	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE5-110	V	872771	.mean.norm.EXT	0.214970729733947	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE5-111	V	1038830	.mean.norm.EXT	0.458441243685578	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE5-678	V	1073079	.mean.norm.EXT	0.438819467321988	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE5-112	V	1129299	.mean.norm.EXT	0.433141110285706	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE5-698	V	1129410	.mean.norm.EXT	0.433141110285706	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE5-113	V	1200643	.mean.norm.EXT	0.349751434241893	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE5-709	V	1277223	.mean.norm.EXT	0.305407939781586	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE5-114	V	1297642	.mean.norm.EXT	0.268563840686455	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE5-116	V	1486128	.mean.norm.EXT	0.109228069010178	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE5-726	V	1564017	.mean.norm.EXT	0.183292248492149	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE5-270	V	1577099	.mean.norm.EXT	0.178958505506594	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE5-731	V	1625842	.mean.norm.EXT	0.180067581817577	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE5-740	V	1699762	.mean.norm.EXT	0.157834059334913	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE5-756	V	1796786	.mean.norm.EXT	0.508671420702764	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE5-759	V	1796919	.mean.norm.EXT	0.508671420702764	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE5-119	V	1937385	.mean.norm.EXT	0.633931365995831	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE5-120	V	2028290	.mean.norm.EXT	0.675475036764691	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE5-121	V	2099106	.mean.norm.EXT	0.611301307339275	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE5-776	V	2134534	.mean.norm.EXT	0.611301307339275	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE5-122	V	2190026	.mean.norm.EXT	0.484109537602035	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE5-273	V	2225355	.mean.norm.EXT	0.485856855247913	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE5-787	V	2251173	.mean.norm.EXT	0.402661447438763	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE5-808	V	2304297	.mean.norm.EXT	0.294358298493653	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE5-810	V	2575300	.mean.norm.EXT	0.286911471573839	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE5-820	V	2675410	.mean.norm.EXT	0.276183061339552	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE5-833	V	2755393	.mean.norm.EXT	0.31415646618173	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE5-835	V	2779146	.mean.norm.EXT	0.331649205859199	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE5-866	V	2917640	.mean.norm.EXT	0.187062171815854	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE5-127	V	2919447	.mean.norm.EXT	0.187062171815854	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE5-877	V	2984478	.mean.norm.EXT	0.157430208277333	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE5-129	V	3081026	.mean.norm.EXT	0.00173344401771854	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE5-905	V	3111901	.mean.norm.EXT	0.0023073122715373	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE5-921	V	3199729	.mean.norm.EXT	0.0196747012225264	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE5-130	V	3258653	.mean.norm.EXT	0.00617197078583056	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE5-934	V	3260344	.mean.norm.EXT	0.030783896541939	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE5-954	V	3319272	.mean.norm.EXT	0.030783896541939	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE5-131	V	3319413	.mean.norm.EXT	0.030783896541939	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE5-1011	V	3473275	.mean.norm.EXT	0.0447709021225239	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE5-1012	V	3473550	.mean.norm.EXT	0.0447709021225239	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE5-133	V	3545006	.mean.norm.EXT	0.00219800553965994	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE5-1023	V	3584842	.mean.norm.EXT	0.00219800553965994	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE5-1030	V	3637192	.mean.norm.EXT	0.000504518891172013	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE5-36	V	3682108	.mean.norm.EXT	0.0132967468958945	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE5-134	V	3730275	.mean.norm.EXT	0.0554021916585383	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE5-1067	V	3819945	.mean.norm.EXT	0.13191202183585	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE5-1070	V	3846200	.mean.norm.EXT	0.0708918648217523	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE5-1143	V	3930009	.mean.norm.EXT	0.0715397662125025	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE5-1146	V	3934976	.mean.norm.EXT	0.0715397662125025	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE5-1182	V	4043502	.mean.norm.EXT	0.0833278372802121	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE5-6	V	4090657	.mean.norm.EXT	0.0922386857461357	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE5-1198	V	4296845	.mean.norm.EXT	0.170838698326775	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE5-137	V	4298848	.mean.norm.EXT	0.170838698326775	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE5-1233	V	4442141	.mean.norm.EXT	0.0851799837546246	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE5-138	V	4500931	.mean.norm.EXT	0.0524893066341524	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE5-139	V	4588383	.mean.norm.EXT	0.0996758600821724	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE5-1244	V	4616415	.mean.norm.EXT	0.0501273102192591	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE5-1245	V	4842551	.mean.norm.EXT	0.00168968615673175	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE5-1247	V	4889130	.mean.norm.EXT	0.0210517888440158	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE5-1251	V	4927583	.mean.norm.EXT	0.0210517888440158	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE5-1289	V	5105751	.mean.norm.EXT	0.0361136788341378	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE5-1293	V	5106824	.mean.norm.EXT	0.0361136788341378	2.95965964836617	5	NA	NA	NA	NA	NA	NA
UCE5-1311	V	5173502	.mean.norm.EXT	0.0413136253212102	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE5-143	V	5175241	.mean.norm.EXT	0.0413136253212102	2.95965964836617	5	NA	NA	NA	NA	NA	NA
CE5-145	V	5281983	.mean.norm.EXT	0.00984737304370825	2.95965964836617	5	NA	NA	NA	NA	NA	NA
