Population	WindowPosition	statistic	value	f_stats
A	3532666	Zeng.E	1.28954079332025	Zeng's E
A	3532742	Zeng.E	1.30901094736855	Zeng's E
A	3532747	Zeng.E	1.47937479529123	Zeng's E
A	3532756	Zeng.E	1.51275220223118	Zeng's E
A	3532765	Zeng.E	1.51275220223118	Zeng's E
A	3532766	Zeng.E	1.49884494933953	Zeng's E
A	3532768	Zeng.E	1.49884494933953	Zeng's E
A	3532770	Zeng.E	1.49884494933953	Zeng's E
A	3532775	Zeng.E	1.4174875199234	Zeng's E
A	3532777	Zeng.E	1.47311653148999	Zeng's E
A	3532782	Zeng.E	1.63165921445476	Zeng's E
A	3532803	Zeng.E	1.67616242370803	Zeng's E
A	3532892	Zeng.E	1.67407633577429	Zeng's E
A	3532927	Zeng.E	1.62679167594269	Zeng's E
A	3533074	Zeng.E	1.64973864321391	Zeng's E
A	3533086	Zeng.E	1.68033459957553	Zeng's E
A	3533136	Zeng.E	1.70258620420216	Zeng's E
A	3533225	Zeng.E	1.86947323890193	Zeng's E
A	3533247	Zeng.E	2.03566491095711	Zeng's E
A	3533316	Zeng.E	2.05652579029458	Zeng's E
A	3533475	Zeng.E	2.01202258104131	Zeng's E
A	3533478	Zeng.E	2.1816910663194	Zeng's E
A	3533505	Zeng.E	2.16708845078318	Zeng's E
A	3533613	Zeng.E	2.32284968316962	Zeng's E
A	3533791	Zeng.E	2.32215432052504	Zeng's E
A	3533801	Zeng.E	2.34092911192876	Zeng's E
A	3533815	Zeng.E	2.51268368514061	Zeng's E
A	3534014	Zeng.E	2.49947179489354	Zeng's E
A	3534033	Zeng.E	2.4577500362186	Zeng's E
A	3534063	Zeng.E	2.30616097969965	Zeng's E
A	3534065	Zeng.E	2.33258476019378	Zeng's E
A	3534092	Zeng.E	2.16083018698193	Zeng's E
A	3534105	Zeng.E	2.32910794697086	Zeng's E
A	3534228	Zeng.E	2.17682352780733	Zeng's E
A	3534469	Zeng.E	2.174042077229	Zeng's E
A	3534559	Zeng.E	2.174042077229	Zeng's E
A	3534706	Zeng.E	2.34510128779626	Zeng's E
A	3534707	Zeng.E	2.33188939754919	Zeng's E
A	3534728	Zeng.E	2.33049867226003	Zeng's E
A	3534793	Zeng.E	2.41463755225449	Zeng's E
A	3534831	Zeng.E	2.39308131027244	Zeng's E
A	3534878	Zeng.E	2.39238594762786	Zeng's E
A	3535012	Zeng.E	2.39169058498328	Zeng's E
A	3535112	Zeng.E	2.38890913440495	Zeng's E
A	3535181	Zeng.E	2.39238594762786	Zeng's E
A	3535188	Zeng.E	2.22410818763893	Zeng's E
A	3535227	Zeng.E	2.22758500086184	Zeng's E
A	3535311	Zeng.E	2.06556550467415	Zeng's E
A	3535361	Zeng.E	2.06904231789706	Zeng's E
A	3535496	Zeng.E	2.05930724087291	Zeng's E
A	3535574	Zeng.E	2.06069796616208	Zeng's E
A	3535720	Zeng.E	2.06417477938499	Zeng's E
A	3535741	Zeng.E	2.0676515926079	Zeng's E
A	3535779	Zeng.E	2.06834695525248	Zeng's E
A	3535953	Zeng.E	2.06834695525248	Zeng's E
A	3536075	Zeng.E	2.23732007788599	Zeng's E
A	3536384	Zeng.E	2.23732007788599	Zeng's E
A	3536387	Zeng.E	2.06556550467415	Zeng's E
A	3536427	Zeng.E	2.06556550467415	Zeng's E
A	3536428	Zeng.E	2.11006871392742	Zeng's E
A	3536430	Zeng.E	2.11006871392742	Zeng's E
A	3536474	Zeng.E	2.27765111127177	Zeng's E
A	3536730	Zeng.E	2.23036645144017	Zeng's E
A	3536740	Zeng.E	2.36039926597707	Zeng's E
A	3536825	Zeng.E	2.29573054003091	Zeng's E
A	3536839	Zeng.E	2.27139284747053	Zeng's E
A	3537061	Zeng.E	2.2567902319343	Zeng's E
A	3537141	Zeng.E	2.27417429804886	Zeng's E
A	3537229	Zeng.E	2.4459288712607	Zeng's E
A	3537508	Zeng.E	2.46400830001984	Zeng's E
A	3537582	Zeng.E	2.46400830001984	Zeng's E
A	3537814	Zeng.E	2.63228606000877	Zeng's E
A	3537917	Zeng.E	2.52102803687559	Zeng's E
A	3537926	Zeng.E	2.51476977307435	Zeng's E
A	3538012	Zeng.E	2.66914028017163	Zeng's E
A	3538033	Zeng.E	2.66914028017163	Zeng's E
A	3538036	Zeng.E	2.82629223784725	Zeng's E
A	3538118	Zeng.E	2.6545376646354	Zeng's E
A	3538394	Zeng.E	2.56970342199636	Zeng's E
A	3538451	Zeng.E	2.7372858193407	Zeng's E
A	3538532	Zeng.E	2.7372858193407	Zeng's E
A	3538661	Zeng.E	2.73589509405154	Zeng's E
A	3538701	Zeng.E	2.71433885206949	Zeng's E
A	3538735	Zeng.E	2.88400733734758	Zeng's E
A	3538750	Zeng.E	2.94937142593832	Zeng's E
A	3538754	Zeng.E	2.94798070064916	Zeng's E
A	3538817	Zeng.E	2.9500667885829	Zeng's E
A	3538915	Zeng.E	2.95145751387207	Zeng's E
A	3538981	Zeng.E	2.78109366594939	Zeng's E
A	3539083	Zeng.E	2.78178902859398	Zeng's E
A	3539215	Zeng.E	2.78178902859398	Zeng's E
A	3539335	Zeng.E	2.78039830330481	Zeng's E
A	3539358	Zeng.E	2.78039830330481	Zeng's E
A	3539699	Zeng.E	2.78039830330481	Zeng's E
A	3539708	Zeng.E	2.78109366594939	Zeng's E
A	3539714	Zeng.E	2.71086203884658	Zeng's E
A	3539726	Zeng.E	2.54119355356848	Zeng's E
A	3539800	Zeng.E	2.71294812678032	Zeng's E
A	3539928	Zeng.E	2.77831221537106	Zeng's E
A	3539930	Zeng.E	2.88192124941383	Zeng's E
A	3539942	Zeng.E	2.883311974703	Zeng's E
A	3539945	Zeng.E	3.01682160246281	Zeng's E
A	3539951	Zeng.E	2.84645775454013	Zeng's E
A	3539974	Zeng.E	2.97509984378787	Zeng's E
A	3539978	Zeng.E	2.80334527057603	Zeng's E
A	3540022	Zeng.E	2.80334527057603	Zeng's E
A	3540145	Zeng.E	2.80543135850978	Zeng's E
A	3540187	Zeng.E	2.80543135850978	Zeng's E
A	3540339	Zeng.E	2.9618879535408	Zeng's E
A	3540348	Zeng.E	2.9618879535408	Zeng's E
A	3540373	Zeng.E	2.9618879535408	Zeng's E
A	3540426	Zeng.E	2.91808010693212	Zeng's E
A	3540486	Zeng.E	2.91947083222128	Zeng's E
A	3540491	Zeng.E	2.91112648048629	Zeng's E
A	3540492	Zeng.E	2.87357689767885	Zeng's E
A	3540493	Zeng.E	2.84159021602806	Zeng's E
A	3540546	Zeng.E	2.87357689767885	Zeng's E
A	3540556	Zeng.E	2.7059945003345	Zeng's E
A	3540592	Zeng.E	2.7059945003345	Zeng's E
A	3540642	Zeng.E	2.7059945003345	Zeng's E
A	3540701	Zeng.E	2.7059945003345	Zeng's E
A	3540710	Zeng.E	2.53423992712266	Zeng's E
A	3540834	Zeng.E	2.54884254265889	Zeng's E
A	3540837	Zeng.E	2.37778333209163	Zeng's E
A	3540972	Zeng.E	2.22967108879559	Zeng's E
A	3540997	Zeng.E	2.10241972483702	Zeng's E
A	3541064	Zeng.E	1.93136051426976	Zeng's E
A	3541427	Zeng.E	1.93136051426976	Zeng's E
A	3541441	Zeng.E	1.94804921773973	Zeng's E
A	3541690	Zeng.E	1.95430748154098	Zeng's E
A	3541905	Zeng.E	2.09963827425869	Zeng's E
A	3541912	Zeng.E	2.27139284747053	Zeng's E
A	3541949	Zeng.E	2.1031150874816	Zeng's E
A	3542061	Zeng.E	2.25539950664513	Zeng's E
A	3542121	Zeng.E	2.25539950664513	Zeng's E
A	3542355	Zeng.E	2.28217096846155	Zeng's E
A	3542602	Zeng.E	2.1111117578943	Zeng's E
A	3542629	Zeng.E	2.1229329228522	Zeng's E
A	3542682	Zeng.E	2.29051532019654	Zeng's E
A	3542688	Zeng.E	2.29329677077487	Zeng's E
A	3542691	Zeng.E	2.30859474895568	Zeng's E
A	3542702	Zeng.E	2.30859474895568	Zeng's E
A	3542724	Zeng.E	2.31902518862442	Zeng's E
A	3542725	Zeng.E	2.48799831125793	Zeng's E
A	3542735	Zeng.E	2.48591222332418	Zeng's E
A	3542815	Zeng.E	2.48243541010127	Zeng's E
A	3542817	Zeng.E	2.64793171951187	Zeng's E
A	3542823	Zeng.E	2.64375954364438	Zeng's E
A	3542859	Zeng.E	2.64236881835521	Zeng's E
A	3542952	Zeng.E	2.6388920051323	Zeng's E
A	3543001	Zeng.E	2.63750127984314	Zeng's E
A	3543029	Zeng.E	2.73276596215092	Zeng's E
A	3543040	Zeng.E	2.90104372213985	Zeng's E
A	3543130	Zeng.E	2.90243444742901	Zeng's E
A	3543147	Zeng.E	2.90243444742901	Zeng's E
A	3543173	Zeng.E	2.79048106165125	Zeng's E
A	3543297	Zeng.E	2.792567149585	Zeng's E
A	3543302	Zeng.E	2.79326251222958	Zeng's E
A	3543308	Zeng.E	2.79395787487417	Zeng's E
A	3543450	Zeng.E	2.7494546656209	Zeng's E
A	3543583	Zeng.E	2.75084539091006	Zeng's E
A	3543901	Zeng.E	2.75501756677756	Zeng's E
A	3543977	Zeng.E	2.75223611619923	Zeng's E
A	3544745	Zeng.E	2.79187178694042	Zeng's E
A	3545164	Zeng.E	2.73902422595216	Zeng's E
A	3545236	Zeng.E	2.73902422595216	Zeng's E
A	3545237	Zeng.E	2.90660662329651	Zeng's E
A	3545245	Zeng.E	2.89200400776028	Zeng's E
A	3545253	Zeng.E	2.72094479719302	Zeng's E
A	3545299	Zeng.E	2.70425609372304	Zeng's E
A	3545649	Zeng.E	2.70356073107846	Zeng's E
A	3545778	Zeng.E	2.53458760844495	Zeng's E
A	3545885	Zeng.E	2.4775678715892	Zeng's E
A	3546007	Zeng.E	2.47965395952294	Zeng's E
A	3546162	Zeng.E	2.31068083688943	Zeng's E
A	3546395	Zeng.E	2.37604492548017	Zeng's E
A	3546495	Zeng.E	2.21054861606957	Zeng's E
A	3546512	Zeng.E	2.38230318928141	Zeng's E
A	3546565	Zeng.E	2.38438927721516	Zeng's E
A	3546575	Zeng.E	2.38856145308265	Zeng's E
A	3546666	Zeng.E	2.27382661672657	Zeng's E
A	3546674	Zeng.E	2.27452197937115	Zeng's E
A	3546687	Zeng.E	2.32458808978108	Zeng's E
A	3546723	Zeng.E	2.15283351656924	Zeng's E
A	3546755	Zeng.E	2.0874694279785	Zeng's E
A	3546791	Zeng.E	2.08816479062308	Zeng's E
A	3546908	Zeng.E	2.25366110003368	Zeng's E
A	3546927	Zeng.E	2.30998547424485	Zeng's E
A	3547003	Zeng.E	2.32806490300399	Zeng's E
A	3547011	Zeng.E	2.49495193770375	Zeng's E
A	3547036	Zeng.E	2.49495193770375	Zeng's E
A	3547176	Zeng.E	2.49495193770375	Zeng's E
A	3547199	Zeng.E	2.49634266299292	Zeng's E
A	3547203	Zeng.E	2.55405776249326	Zeng's E
A	3547216	Zeng.E	2.61107749934901	Zeng's E
A	3547241	Zeng.E	2.5679650153849	Zeng's E
A	3547673	Zeng.E	2.57700472976447	Zeng's E
A	3547717	Zeng.E	2.40525015655263	Zeng's E
A	3547733	Zeng.E	2.51164064117373	Zeng's E
A	3547738	Zeng.E	2.3433628811848	Zeng's E
A	3547891	Zeng.E	2.39342899159473	Zeng's E
A	3547907	Zeng.E	2.39203826630557	Zeng's E
A	3547920	Zeng.E	2.39203826630557	Zeng's E
A	3548098	Zeng.E	2.22584659425038	Zeng's E
A	3548195	Zeng.E	2.22584659425038	Zeng's E
A	3548229	Zeng.E	2.22445586896122	Zeng's E
A	3548245	Zeng.E	2.22236978102747	Zeng's E
A	3548285	Zeng.E	2.38995217837182	Zeng's E
A	3548430	Zeng.E	2.22723731953955	Zeng's E
A	3548479	Zeng.E	2.22167441838289	Zeng's E
A	3548537	Zeng.E	2.2175022425154	Zeng's E
A	3548710	Zeng.E	2.21680687987081	Zeng's E
A	3548733	Zeng.E	2.21541615458165	Zeng's E
A	3548744	Zeng.E	2.38091246399225	Zeng's E
A	3548837	Zeng.E	2.38160782663683	Zeng's E
A	3548852	Zeng.E	2.38160782663683	Zeng's E
A	3549178	Zeng.E	2.32667417771483	Zeng's E
A	3549215	Zeng.E	2.32528345242566	Zeng's E
A	3549238	Zeng.E	2.20707180284666	Zeng's E
A	3549286	Zeng.E	2.04852911988188	Zeng's E
A	3549398	Zeng.E	2.0638270980627	Zeng's E
A	3549399	Zeng.E	2.08677406533391	Zeng's E
A	3549405	Zeng.E	1.91501949212207	Zeng's E
A	3549527	Zeng.E	1.91432412947749	Zeng's E
A	3549572	Zeng.E	1.89276788749544	Zeng's E
A	3549915	Zeng.E	1.84826467824217	Zeng's E
A	3550256	Zeng.E	1.84896004088675	Zeng's E
A	3550404	Zeng.E	1.84965540353133	Zeng's E
A	3550407	Zeng.E	2.0005490974057	Zeng's E
A	3550573	Zeng.E	2.1660454068163	Zeng's E
A	3550578	Zeng.E	2.00402591062861	Zeng's E
A	3550728	Zeng.E	1.83366206270594	Zeng's E
A	3550797	Zeng.E	1.83366206270594	Zeng's E
A	3550844	Zeng.E	1.72727157808484	Zeng's E
A	3550890	Zeng.E	1.72935766601858	Zeng's E
A	3551100	Zeng.E	1.70328156684675	Zeng's E
A	3551411	Zeng.E	1.70397692949133	Zeng's E
A	3551771	Zeng.E	1.69146040188885	Zeng's E
A	3552380	Zeng.E	1.5238780045445	Zeng's E
A	3552420	Zeng.E	1.52109655396617	Zeng's E
A	3552456	Zeng.E	1.50579857578536	Zeng's E
A	3552658	Zeng.E	1.67338097312971	Zeng's E
A	3552872	Zeng.E	1.66364589610555	Zeng's E
A	3552950	Zeng.E	1.49675886140579	Zeng's E
A	3553029	Zeng.E	1.49745422405037	Zeng's E
A	3553221	Zeng.E	1.49814958669495	Zeng's E
A	3553251	Zeng.E	1.38063329976053	Zeng's E
A	3553263	Zeng.E	1.37924257447137	Zeng's E
A	3553316	Zeng.E	1.54473888388197	Zeng's E
A	3553347	Zeng.E	1.71649345709381	Zeng's E
A	3553373	Zeng.E	1.8861619423719	Zeng's E
A	3553462	Zeng.E	1.95917502005305	Zeng's E
A	3553550	Zeng.E	1.78742044684121	Zeng's E
A	3553615	Zeng.E	1.78602972155205	Zeng's E
A	3553640	Zeng.E	1.84374482105238	Zeng's E
A	3553756	Zeng.E	1.78672508419663	Zeng's E
A	3553938	Zeng.E	1.80410915031119	Zeng's E
A	3553992	Zeng.E	1.86112888716694	Zeng's E
A	3554116	Zeng.E	1.87990367857066	Zeng's E
A	3554264	Zeng.E	2.04748607591501	Zeng's E
A	3554298	Zeng.E	2.04818143855959	Zeng's E
A	3554453	Zeng.E	1.91606253608895	Zeng's E
A	3554454	Zeng.E	1.91745326137811	Zeng's E
A	3554468	Zeng.E	1.74708941345543	Zeng's E
A	3554677	Zeng.E	1.69563257775634	Zeng's E
A	3554833	Zeng.E	1.69702330304551	Zeng's E
A	3554929	Zeng.E	1.52944090570116	Zeng's E
A	3555141	Zeng.E	1.52874554305658	Zeng's E
A	3555194	Zeng.E	1.52805018041199	Zeng's E
A	3555250	Zeng.E	1.52665945512283	Zeng's E
A	3555335	Zeng.E	1.52665945512283	Zeng's E
A	3555434	Zeng.E	1.52735481776741	Zeng's E
A	3555467	Zeng.E	1.52805018041199	Zeng's E
A	3555543	Zeng.E	1.52596409247825	Zeng's E
A	3555587	Zeng.E	1.69771866569009	Zeng's E
A	3555736	Zeng.E	1.63235457709935	Zeng's E
A	3555821	Zeng.E	1.62609631329811	Zeng's E
A	3555852	Zeng.E	1.45573246537543	Zeng's E
A	3556113	Zeng.E	1.45364637744168	Zeng's E
A	3556170	Zeng.E	1.283282529519	Zeng's E
A	3556247	Zeng.E	1.22626279266325	Zeng's E
A	3556280	Zeng.E	1.283282529519	Zeng's E
A	3556367	Zeng.E	1.40497099232092	Zeng's E
A	3556412	Zeng.E	1.4056663549655	Zeng's E
A	3556502	Zeng.E	1.40844780554383	Zeng's E
A	3556731	Zeng.E	1.5788116534665	Zeng's E
A	3556999	Zeng.E	1.582983829334	Zeng's E
A	3557243	Zeng.E	1.69702330304551	Zeng's E
A	3557272	Zeng.E	1.6775531489972	Zeng's E
A	3557359	Zeng.E	1.50997075165285	Zeng's E
A	3557397	Zeng.E	1.50997075165285	Zeng's E
A	3557552	Zeng.E	1.50997075165285	Zeng's E
A	3557586	Zeng.E	1.58437455462316	Zeng's E
A	3557642	Zeng.E	1.53639453214698	Zeng's E
A	3557713	Zeng.E	1.65043400585849	Zeng's E
A	3557765	Zeng.E	1.70675838006966	Zeng's E
A	3557779	Zeng.E	1.69841402833467	Zeng's E
A	3557846	Zeng.E	1.69910939097925	Zeng's E
A	3557999	Zeng.E	1.52805018041199	Zeng's E
A	3558026	Zeng.E	1.52874554305658	Zeng's E
A	3558027	Zeng.E	1.64487110470183	Zeng's E
A	3558219	Zeng.E	1.47798407000206	Zeng's E
A	3558290	Zeng.E	1.5315269936349	Zeng's E
A	3558403	Zeng.E	1.55308323561696	Zeng's E
A	3558476	Zeng.E	1.55377859826154	Zeng's E
A	3558494	Zeng.E	1.55308323561696	Zeng's E
A	3558545	Zeng.E	1.55377859826154	Zeng's E
A	3558725	Zeng.E	1.38619620091719	Zeng's E
A	3558808	Zeng.E	1.37993793711595	Zeng's E
A	3558875	Zeng.E	1.32987182670602	Zeng's E
A	3558954	Zeng.E	1.16228942936168	Zeng's E
A	3559000	Zeng.E	1.16228942936168	Zeng's E
A	3559077	Zeng.E	1.16228942936168	Zeng's E
A	3559233	Zeng.E	0.994707032017328	Zeng's E
A	3559314	Zeng.E	1.05033604358392	Zeng's E
A	3559344	Zeng.E	1.05172676887308	Zeng's E
A	3559425	Zeng.E	1.05172676887308	Zeng's E
A	3559619	Zeng.E	1.22278597944034	Zeng's E
A	3560070	Zeng.E	1.17341523167499	Zeng's E
A	3560072	Zeng.E	1.16020334142793	Zeng's E
A	3560366	Zeng.E	1.15533580291585	Zeng's E
A	3560395	Zeng.E	1.13238883564463	Zeng's E
A	3560519	Zeng.E	1.21513699034993	Zeng's E
A	3560604	Zeng.E	1.21513699034993	Zeng's E
A	3560693	Zeng.E	1.21444162770535	Zeng's E
A	3560783	Zeng.E	1.21444162770535	Zeng's E
A	3561066	Zeng.E	1.38063329976053	Zeng's E
A	3561081	Zeng.E	1.3820240250497	Zeng's E
A	3561108	Zeng.E	1.38619620091719	Zeng's E
A	3561184	Zeng.E	1.2165277156391	Zeng's E
A	3561250	Zeng.E	1.20679263861495	Zeng's E
A	3561364	Zeng.E	1.24503758406698	Zeng's E
A	3561410	Zeng.E	1.29649441976607	Zeng's E
A	3561447	Zeng.E	1.23113033117533	Zeng's E
A	3561545	Zeng.E	1.22904424324158	Zeng's E
A	3561598	Zeng.E	1.22973960588616	Zeng's E
A	3561622	Zeng.E	1.228348880597	Zeng's E
A	3561641	Zeng.E	1.39940809116426	Zeng's E
A	3561653	Zeng.E	1.45086492686335	Zeng's E
A	3561654	Zeng.E	1.36881213480263	Zeng's E
A	3561719	Zeng.E	1.54056670801448	Zeng's E
A	3561807	Zeng.E	1.37298431067013	Zeng's E
A	3561872	Zeng.E	1.37367967331471	Zeng's E
A	3561886	Zeng.E	1.39454055265218	Zeng's E
A	3561901	Zeng.E	1.39314982736302	Zeng's E
A	3561927	Zeng.E	1.39454055265218	Zeng's E
A	3561933	Zeng.E	1.34516980488683	Zeng's E
A	3561972	Zeng.E	1.42722259694755	Zeng's E
A	3561992	Zeng.E	1.26937527662736	Zeng's E
A	3562115	Zeng.E	1.0983160660601	Zeng's E
A	3562162	Zeng.E	0.941859471029069	Zeng's E
A	3562258	Zeng.E	0.770800260461811	Zeng's E
A	3562322	Zeng.E	0.770800260461811	Zeng's E
A	3562327	Zeng.E	0.770104897817228	Zeng's E
A	3562359	Zeng.E	0.712389798316893	Zeng's E
A	3562425	Zeng.E	0.735336765588111	Zeng's E
A	3562550	Zeng.E	0.887621184751646	Zeng's E
A	3562642	Zeng.E	0.831992173185058	Zeng's E
A	3562689	Zeng.E	0.813912744425917	Zeng's E
A	3562714	Zeng.E	0.790270414510117	Zeng's E
A	3562730	Zeng.E	0.932124394004917	Zeng's E
A	3562738	Zeng.E	0.892488723263723	Zeng's E
A	3562739	Zeng.E	0.912654239956611	Zeng's E
A	3562749	Zeng.E	0.924475404914511	Zeng's E
A	3562889	Zeng.E	1.09622997812635	Zeng's E
A	3562893	Zeng.E	1.17758740754249	Zeng's E
A	3563014	Zeng.E	1.2005343748137	Zeng's E
A	3563124	Zeng.E	1.3423883543085	Zeng's E
A	3563185	Zeng.E	1.36533532157972	Zeng's E
A	3563218	Zeng.E	1.36394459629056	Zeng's E
A	3563455	Zeng.E	1.50788466371911	Zeng's E
A	3563479	Zeng.E	1.52318264189992	Zeng's E
A	3563499	Zeng.E	1.52457336718908	Zeng's E
A	3563505	Zeng.E	1.52944090570116	Zeng's E
A	3563597	Zeng.E	1.36359691496827	Zeng's E
A	3563619	Zeng.E	1.36359691496827	Zeng's E
A	3563763	Zeng.E	1.3663783655466	Zeng's E
A	3563804	Zeng.E	1.36707372819118	Zeng's E
A	3563900	Zeng.E	1.53882830140302	Zeng's E
A	3563978	Zeng.E	1.53882830140302	Zeng's E
A	3564005	Zeng.E	1.62157645610832	Zeng's E
A	3564227	Zeng.E	1.56525208189715	Zeng's E
A	3564238	Zeng.E	1.39349750868531	Zeng's E
A	3564254	Zeng.E	1.39349750868531	Zeng's E
A	3564272	Zeng.E	1.39071605810698	Zeng's E
A	3564329	Zeng.E	1.38654388223948	Zeng's E
A	3564398	Zeng.E	1.21478930902764	Zeng's E
A	3564434	Zeng.E	1.0430347358158	Zeng's E
A	3564489	Zeng.E	1.0430347358158	Zeng's E
A	3564519	Zeng.E	1.18975625382268	Zeng's E
A	3564529	Zeng.E	1.19184234175643	Zeng's E
A	3564568	Zeng.E	1.19392842969017	Zeng's E
A	3564608	Zeng.E	1.12230607729819	Zeng's E
A	3564612	Zeng.E	1.13204115432234	Zeng's E
A	3564631	Zeng.E	0.960981943755084	Zeng's E
A	3564673	Zeng.E	0.903266844254749	Zeng's E
A	3564702	Zeng.E	0.917869459790979	Zeng's E
A	3564761	Zeng.E	0.919260185080143	Zeng's E
A	3564849	Zeng.E	0.934558163260955	Zeng's E
A	3564896	Zeng.E	0.935253525905537	Zeng's E
A	3564932	Zeng.E	0.935253525905537	Zeng's E
A	3565074	Zeng.E	0.957505130532173	Zeng's E
A	3565132	Zeng.E	0.926909174170549	Zeng's E
A	3565138	Zeng.E	0.903962206899331	Zeng's E
A	3565147	Zeng.E	0.904657569543914	Zeng's E
A	3565384	Zeng.E	0.904657569543914	Zeng's E
A	3565447	Zeng.E	0.920650910369308	Zeng's E
A	3565448	Zeng.E	0.920650910369308	Zeng's E
A	3565476	Zeng.E	0.920650910369308	Zeng's E
A	3565681	Zeng.E	0.919260185080143	Zeng's E
A	3565733	Zeng.E	1.08684258242449	Zeng's E
A	3565801	Zeng.E	1.08823330771366	Zeng's E
A	3565862	Zeng.E	1.08823330771366	Zeng's E
A	3565947	Zeng.E	1.14872985779232	Zeng's E
A	3566050	Zeng.E	1.09101475829198	Zeng's E
A	3566177	Zeng.E	1.26068324357008	Zeng's E
A	3566226	Zeng.E	1.40462331099863	Zeng's E
A	3566312	Zeng.E	1.23286873778678	Zeng's E
A	3566427	Zeng.E	1.23495482572053	Zeng's E
A	3566542	Zeng.E	1.23565018836511	Zeng's E
A	3566623	Zeng.E	1.22730583663013	Zeng's E
A	3566759	Zeng.E	1.24677599067843	Zeng's E
A	3566895	Zeng.E	1.33161023331748	Zeng's E
A	3566920	Zeng.E	1.33439168389581	Zeng's E
A	3566970	Zeng.E	1.33439168389581	Zeng's E
A	3567115	Zeng.E	1.42826564091443	Zeng's E
A	3567134	Zeng.E	1.43243781678192	Zeng's E
A	3567227	Zeng.E	1.52422568586679	Zeng's E
A	3567248	Zeng.E	1.35316647529953	Zeng's E
A	3567298	Zeng.E	1.35664328852244	Zeng's E
A	3567562	Zeng.E	1.35664328852244	Zeng's E
A	3567563	Zeng.E	1.39210678339614	Zeng's E
A	3567592	Zeng.E	1.34134531034163	Zeng's E
A	3567598	Zeng.E	1.34412676091996	Zeng's E
A	3567602	Zeng.E	1.5158813341318	Zeng's E
A	3567674	Zeng.E	1.68624518205448	Zeng's E
A	3567692	Zeng.E	1.68694054469906	Zeng's E
A	3567929	Zeng.E	1.68276836883157	Zeng's E
A	3567955	Zeng.E	1.63200689577705	Zeng's E
A	3567963	Zeng.E	1.7168411384161	Zeng's E
A	3567999	Zeng.E	1.54717265313801	Zeng's E
A	3568000	Zeng.E	1.71475505048235	Zeng's E
A	3568082	Zeng.E	1.71545041312694	Zeng's E
A	3568083	Zeng.E	1.7682979741152	Zeng's E
A	3568086	Zeng.E	1.76968869940436	Zeng's E
A	3568144	Zeng.E	1.76760261147061	Zeng's E
A	3568308	Zeng.E	1.93309892088121	Zeng's E
A	3568330	Zeng.E	1.85035076617591	Zeng's E
A	3568351	Zeng.E	1.84131105179634	Zeng's E
A	3568361	Zeng.E	1.84131105179634	Zeng's E
A	3568388	Zeng.E	1.82809916154928	Zeng's E
A	3568454	Zeng.E	1.82809916154928	Zeng's E
A	3568455	Zeng.E	1.82879452419386	Zeng's E
A	3568514	Zeng.E	1.84270177708551	Zeng's E
A	3568668	Zeng.E	2.01445635029735	Zeng's E
A	3568738	Zeng.E	1.99220474567071	Zeng's E
A	3568767	Zeng.E	1.82114553510345	Zeng's E
A	3568850	Zeng.E	1.99081402038155	Zeng's E
A	3568953	Zeng.E	2.00263518533945	Zeng's E
A	3569020	Zeng.E	2.02627751525525	Zeng's E
A	3569054	Zeng.E	1.93240355823663	Zeng's E
A	3569055	Zeng.E	1.93309892088121	Zeng's E
A	3569321	Zeng.E	1.91084731625458	Zeng's E
A	3569398	Zeng.E	1.89763542600751	Zeng's E
A	3569490	Zeng.E	1.73909274304274	Zeng's E
A	3569605	Zeng.E	1.728662303374	Zeng's E
A	3569672	Zeng.E	1.71892722634985	Zeng's E
A	3569872	Zeng.E	1.5749871589213	Zeng's E
A	3569924	Zeng.E	1.55204019165008	Zeng's E
A	3570013	Zeng.E	1.72379476486193	Zeng's E
A	3570219	Zeng.E	1.60210630206001	Zeng's E
A	3570278	Zeng.E	1.74117883097648	Zeng's E
A	3570309	Zeng.E	1.7801191390731	Zeng's E
A	3570328	Zeng.E	1.85382757939883	Zeng's E
A	3570415	Zeng.E	1.84930772220904	Zeng's E
A	3570462	Zeng.E	2.02106229542088	Zeng's E
A	3570488	Zeng.E	2.01897620748713	Zeng's E
A	3570501	Zeng.E	2.08990319723453	Zeng's E
A	3570587	Zeng.E	1.91884398666728	Zeng's E
A	3570598	Zeng.E	1.91745326137811	Zeng's E
A	3570643	Zeng.E	2.00645967988465	Zeng's E
A	3570651	Zeng.E	2.0989429116141	Zeng's E
A	3570961	Zeng.E	2.09963827425869	Zeng's E
A	3570984	Zeng.E	2.12119451624074	Zeng's E
A	3571007	Zeng.E	2.12328060417449	Zeng's E
A	3571100	Zeng.E	1.95639356947472	Zeng's E
A	3571206	Zeng.E	1.95639356947472	Zeng's E
A	3571244	Zeng.E	1.95639356947472	Zeng's E
A	3571246	Zeng.E	1.95639356947472	Zeng's E
A	3571489	Zeng.E	1.80967205146785	Zeng's E
A	3571807	Zeng.E	1.84026800782947	Zeng's E
A	3572185	Zeng.E	1.84861235956446	Zeng's E
A	3572205	Zeng.E	1.91745326137811	Zeng's E
A	3572217	Zeng.E	1.97030082236637	Zeng's E
A	3572398	Zeng.E	1.96960545972179	Zeng's E
A	3572718	Zeng.E	2.14136003293363	Zeng's E
A	3573294	Zeng.E	2.29712126532008	Zeng's E
A	3573514	Zeng.E	2.29503517738633	Zeng's E
A	3573560	Zeng.E	2.27904183656093	Zeng's E
