snps	position	window	Td	swindow	ewindow	midwindow
1369	12297930	1369	-2.36937927420224	12297930	12308189	12303059.5
1370	12297969	1370	-2.36937927420224	12297969	12308193	12303081
1371	12297982	1371	-2.36211108838511	12297982	12308194	12303088
1372	12298003	1372	-2.36358875260909	12298003	12308238	12303120.5
1373	12298072	1373	-2.35632056679196	12298072	12308252	12303162
1374	12298103	1374	-2.35192361471085	12298103	12308362	12303232.5
1375	12298160	1375	-2.34465542889372	12298160	12308546	12303353
1376	12298177	1376	-2.29827118849712	12298177	12308596	12303386.5
1377	12298181	1377	-2.28707457827966	12298181	12308619	12303400
1378	12298380	1378	-2.22531301912945	12298380	12308687	12303533.5
1379	12298388	1379	-2.23650962934692	12298388	12308700	12303544
1380	12298430	1380	-2.23503196512294	12298430	12308714	12303572
1381	12298632	1381	-2.22782384695719	12298632	12308788	12303710
1382	12298693	1382	-2.20839796850049	12298693	12308927	12303810
1383	12298716	1383	-2.21126920223652	12298716	12308951	12303833.5
1384	12298995	1384	-2.20185059449994	12298995	12309161	12304078
1385	12299155	1385	-2.21572622196901	12299155	12309768	12304461.5
1386	12299197	1386	-2.22012317405011	12299197	12309946	12304571.5
1387	12299309	1387	-2.22160083827409	12299309	12309947	12304628
1388	12299408	1388	-2.22160083827409	12299408	12310113	12304760.5
1389	12299413	1389	-2.22012317405011	12299413	12310205	12304809
1390	12299420	1390	-2.20092555266867	12299420	12310206	12304813
1391	12299435	1391	-2.19365736685154	12299435	12310230	12304832.5
1392	12299437	1392	-2.20092555266867	12299437	12310425	12304931
1393	12299557	1393	-2.20240321689265	12299557	12310605	12305081
1394	12299563	1394	-2.20240321689265	12299563	12310925	12305244
1395	12299642	1395	-2.14211932196642	12299642	12311036	12305339
1396	12299650	1396	-2.13632880037327	12299650	12311089	12305369.5
1397	12299708	1397	-2.12906061455614	12299708	12311252	12305480
1398	12299858	1398	-2.12758295033216	12299858	12311277	12305567.5
1399	12299860	1399	-2.12037483216641	12299860	12311369	12305614.5
1400	12299972	1400	-2.12185249639039	12299972	12311409	12305690.5
1401	12300019	1401	-2.13324132309228	12300019	12311423	12305721
1402	12300187	1402	-2.19500288224248	12300187	12311507	12305847
1403	12300243	1403	-2.19500288224248	12300243	12311548	12305895.5
1404	12300347	1404	-2.21233840643111	12300347	12311550	12305948.5
1405	12300409	1405	-2.21525769428823	12300409	12311643	12306026
1406	12300632	1406	-2.21673535851221	12300632	12311660	12306146
1407	12300704	1407	-2.21381607065508	12300704	12311727	12306215.5
1408	12300756	1408	-2.22668256158095	12300756	12311821	12306288.5
1409	12300850	1409	-2.24079845965554	12300850	12311963	12306406.5
1410	12300852	1410	-2.23932079543156	12300852	12312051	12306451.5
1411	12300854	1411	-2.24915987672781	12300854	12312052	12306453
1412	12300899	1412	-2.26595479205401	12300899	12312059	12306479
1413	12300951	1413	-2.26595479205401	12300951	12312144	12306547.5
1414	12300965	1414	-2.27174531364716	12300965	12312218	12306591.5
1415	12300987	1415	-2.26738440215688	12300987	12312443	12306715
1416	12301512	1416	-2.2630234906666	12301512	12312514	12307013
1417	12301743	1417	-2.26008017574892	12301743	12312576	12307159.5
1418	12301792	1418	-2.25568322366781	12301792	12312595	12307193.5
1419	12301822	1419	-2.19392166451761	12301822	12312942	12307382
1420	12301867	1420	-2.19971218611077	12301867	12312948	12307407.5
1421	12302069	1421	-2.19823452188679	12302069	12313009	12307539
1422	12302149	1422	-2.21099289104016	12302149	12313143	12307646
1423	12302316	1423	-2.25581537250085	12302316	12313225	12307770.5
1424	12302319	1424	-2.24433043755676	12302319	12313401	12307860
1425	12302361	1425	-2.18342183905617	12302361	12313454	12307907.5
1426	12302362	1426	-2.1906900248733	12302362	12313719	12308040.5
1427	12302376	1427	-2.19356125860933	12302376	12313734	12308055
1428	12302556	1428	-2.1950389228333	12302556	12313832	12308194
1429	12302818	1429	-2.19651658705728	12302818	12313894	12308356
1430	12302871	1430	-2.19936379373276	12302871	12313895	12308383
1431	12302956	1431	-2.19936379373276	12302956	12314080	12308518
1432	12303016	1432	-2.20084145795673	12303016	12314089	12308552.5
1433	12303053	1433	-2.20523841003784	12303053	12314172	12308612.5
1434	12303996	1434	-2.18696583048767	12303996	12314181	12309088.5
1435	12304014	1435	-2.18696583048767	12304014	12314199	12309106.5
1436	12304215	1436	-2.18696583048767	12304215	12314248	12309231.5
1437	12304475	1437	-2.19118257961463	12304475	12314280	12309377.5
1438	12304711	1438	-2.19557953169574	12304711	12314340	12309525.5
1439	12304943	1439	-2.17730695214556	12304943	12314368	12309655.5
1440	12305185	1440	-2.17730695214556	12305185	12314377	12309781
1441	12305535	1441	-2.17586532851241	12305535	12314402	12309968.5
1442	12305626	1442	-2.16162929513505	12305626	12314471	12310048.5
1443	12305910	1443	-2.15726838364478	12305910	12314513	12310211.5
1444	12305950	1444	-2.1557907194208	12305950	12314539	12310244.5
1445	12306328	1445	-2.15139376733969	12306328	12314617	12310472.5
1446	12306434	1446	-2.15426500107571	12306434	12314780	12310607
1447	12306444	1447	-2.13867143877714	12306444	12314809	12310626.5
1448	12306626	1448	-2.0962516633717	12306626	12314824	12310725
1449	12306694	1449	-2.09772932759568	12306694	12314844	12310769
1450	12307176	1450	-2.09772932759568	12307176	12314996	12311086
1451	12307220	1451	-2.09772932759568	12307220	12315111	12311165.5
1452	12307456	1452	-2.09772932759568	12307456	12315173	12311314.5
1453	12307509	1453	-2.06679448713434	12307509	12315230	12311369.5
1454	12307522	1454	-2.07406267295147	12307522	12315297	12311409.5
1455	12307590	1455	-2.0769819608086	12307590	12315300	12311445
1456	12307618	1456	-2.02973274623211	12307618	12315345	12311481.5
1457	12307745	1457	-1.972932775086	12307745	12315402	12311573.5
1458	12307763	1458	-1.97722160539462	12307763	12315442	12311602.5
1459	12307783	1459	-1.98161855747572	12307783	12315507	12311645
1460	12307861	1460	-1.98161855747572	12307861	12315533	12311697
1461	12307940	1461	-1.98014089325175	12307940	12315547	12311743.5
1462	12307947	1462	-1.98014089325175	12307947	12315576	12311761.5
1463	12307962	1463	-1.97287270743461	12307962	12315602	12311782
1464	12307983	1464	-1.95863667405726	12307983	12315680	12311831.5
1465	12308039	1465	-1.95863667405726	12308039	12315756	12311897.5
1466	12308174	1466	-1.96009031122068	12308174	12315773	12311973.5
1467	12308187	1467	-1.96735849703782	12308187	12315784	12311985.5
1468	12308189	1468	-1.94407627536244	12308189	12315940	12312064.5
1469	12308193	1469	-1.94554192605615	12308193	12315995	12312094
1470	12308194	1470	-1.9319065691926	12308194	12316118	12312156
1471	12308238	1471	-1.87741319585953	12308238	12316119	12312178.5
1472	12308252	1472	-1.85265330996018	12308252	12316209	12312230.5
1473	12308362	1473	-1.84568546239996	12308362	12316213	12312287.5
1474	12308546	1474	-1.85008241448106	12308546	12316284	12312415
1475	12308596	1475	-1.85735060029819	12308596	12316337	12312466.5
1476	12308619	1476	-1.91100302651193	12308619	12316393	12312506
1477	12308687	1477	-1.91236055543314	12308687	12316550	12312618.5
1478	12308700	1478	-1.97264445035937	12308700	12316764	12312732
1479	12308714	1479	-1.96977321662334	12308714	12316898	12312806
1480	12308788	1480	-1.96398269503019	12308788	12317031	12312909.5
1481	12308927	1481	-1.97266847741992	12308927	12317148	12313037.5
1482	12308951	1482	-1.98630383428346	12308951	12317288	12313119.5
1483	12309161	1483	-1.98343260054744	12309161	12317317	12313239
1484	12309768	1484	-1.99993919114701	12309768	12317414	12313591
1485	12309946	1485	-1.99706795741098	12309946	12317416	12313681
1486	12309947	1486	-1.97230807151163	12309947	12317421	12313684
1487	12310113	1487	-1.9636222891219	12310113	12317431	12313772
1488	12310205	1488	-1.95493650673217	12310205	12317654	12313929.5
1489	12310206	1489	-1.94914598513902	12310206	12317762	12313984
1490	12310230	1490	-1.98816593147628	12310230	12317783	12314006.5
1491	12310425	1491	-1.9910371652123	12310425	12317795	12314110
1492	12310605	1492	-1.97955223026821	12310605	12317861	12314233
1493	12310925	1493	-1.93713245486277	12310925	12317866	12314395.5
1494	12311036	1494	-1.9215388925642	12311036	12318038	12314537
1495	12311089	1495	-1.9833004517144	12311089	12318071	12314580
1496	12311252	1496	-1.97633260415417	12311252	12318110	12314681
1497	12311277	1497	-1.95884090407195	12311277	12318246	12314761.5
1498	12311369	1498	-1.96031856829593	12311369	12318278	12314823.5
1499	12311409	1499	-1.96900435068566	12311409	12318279	12314844
1500	12311423	1500	-1.96173616486853	12311423	12318491	12314957
1501	12311507	1501	-1.96321382909251	12311507	12318660	12315083.5
1502	12311548	1502	-1.96321382909251	12311548	12318671	12315109.5
1503	12311550	1503	-1.93845394319316	12311550	12318928	12315239
1504	12311643	1504	-1.94274277350178	12311643	12319136	12315389.5
1505	12311660	1505	-1.94422043772576	12311660	12319169	12315414.5
1506	12311727	1506	-1.93695225190863	12311727	12319222	12315474.5
1507	12311821	1507	-1.94134920398973	12311821	12319237	12315529
1508	12311963	1508	-1.9340810181726	12311963	12319252	12315607.5
1509	12312051	1509	-1.92829049657945	12312051	12319341	12315696
1510	12312052	1510	-1.92829049657945	12312052	12319352	12315702
1511	12312059	1511	-1.93268744866056	12312059	12319363	12315711
1512	12312144	1512	-1.8917453374791	12312144	12319399	12315771.5
1513	12312218	1513	-1.88305955508937	12312218	12319486	12315852
1514	12312443	1514	-1.88305955508937	12312443	12319523	12315983
1515	12312514	1515	-1.88742046657965	12312514	12319524	12316019
1516	12312576	1516	-1.89325904229391	12312576	12319741	12316158.5
1517	12312595	1517	-1.89620235721159	12312595	12319999	12316297
1518	12312942	1518	-1.89191352690297	12312942	12320188	12316565
1519	12312948	1519	-1.95367508605317	12312948	12320297	12316622.5
1520	12313009	1520	-1.95367508605317	12313009	12320416	12316712.5
1521	12313143	1521	-1.95515275027715	12313143	12320602	12316872.5
1522	12313225	1522	-1.95663041450112	12313225	12320665	12316945
1523	12313401	1523	-1.97356949219064	12313401	12321361	12317381
1524	12313454	1524	-1.95903312055637	12313454	12321435	12317444.5
1525	12313719	1525	-2.01994171905696	12313719	12321490	12317604.5
1526	12313734	1526	-2.01267353323983	12313734	12321501	12317617.5
1527	12313832	1527	-2.01412717040326	12313832	12321502	12317667
1528	12313894	1528	-2.01264950617928	12313894	12321598	12317746
1529	12313895	1529	-2.00538132036215	12313895	12321661	12317778
1530	12314080	1530	-2.00974223185243	12314080	12321700	12317890
1531	12314089	1531	-2.00974223185243	12314089	12321991	12318040
1532	12314172	1532	-1.99414866955385	12314172	12322002	12318087
1533	12314181	1533	-1.99414866955385	12314181	12322034	12318107.5
1534	12314199	1534	-2.01094358488005	12314199	12322036	12318117.5
1535	12314248	1535	-2.0167341064732	12314248	12322195	12318221.5
1536	12314280	1536	-2.01089553075895	12314280	12322231	12318255.5
1537	12314340	1537	-2.01816371657608	12314340	12322297	12318318.5
1538	12314368	1538	-2.01376676449497	12314368	12322580	12318474
1539	12314377	1539	-2.03203934404515	12314377	12322804	12318590.5
1540	12314402	1540	-2.03930752986228	12314402	12322977	12318689.5
1541	12314471	1541	-2.04514610557653	12314471	12323037	12318754
1542	12314513	1542	-2.05211395313676	12314513	12323240	12318876.5
1543	12314539	1543	-2.05795252885102	12314539	12323370	12318954.5
1544	12314617	1544	-2.05943019307499	12314617	12323674	12319145.5
1545	12314780	1545	-2.0638271451561	12314780	12323873	12319326.5
1546	12314809	1546	-2.06822409723721	12314809	12323897	12319353
1547	12314824	1547	-2.07942070745468	12314824	12324017	12319420.5
1548	12314844	1548	-2.11457229704298	12314844	12324025	12319434.5
1549	12314996	1549	-2.10308736209889	12314996	12324127	12319561.5
1550	12315111	1550	-2.10456502632287	12315111	12324214	12319662.5
1551	12315173	1551	-2.08897146402429	12315173	12324220	12319696.5
1552	12315230	1552	-2.08457451194319	12315230	12324227	12319728.5
1553	12315297	1553	-2.12699428734863	12315297	12324420	12319858.5
1554	12315300	1554	-2.12699428734863	12315300	12324659	12319979.5
1555	12315345	1555	-2.0667103924224	12315345	12324826	12320085.5
1556	12315402	1556	-2.11543727122287	12315402	12324827	12320114.5
1557	12315442	1557	-2.17371490659296	12315442	12324859	12320150.5
1558	12315507	1558	-2.17663419445009	12315507	12324961	12320234
1559	12315533	1559	-2.17663419445009	12315533	12325011	12320272
1560	12315547	1560	-2.1810311465312	12315547	12325085	12320316
1561	12315576	1561	-2.1795654958375	12315576	12325101	12320338.5
1562	12315602	1562	-2.17372692012324	12315602	12325102	12320352
1563	12315680	1563	-2.18099510594037	12315680	12325259	12320469.5
1564	12315756	1564	-2.17963757701915	12315756	12325266	12320511
1565	12315773	1565	-2.17963757701915	12315773	12325288	12320530.5
1566	12315784	1566	-2.16430831238666	12315784	12325605	12320694.5
1567	12315940	1567	-2.16430831238666	12315940	12325618	12320779
1568	12315995	1568	-2.18906819828601	12315995	12325656	12320825.5
1569	12316118	1569	-2.19054586250999	12316118	12325779	12320948.5
1570	12316119	1570	-2.19585584289209	12316119	12325845	12320982
1571	12316209	1571	-2.24893161965256	12316209	12326060	12321134.5
1572	12316213	1572	-2.2567524278624	12316213	12326138	12321175.5
1573	12316284	1573	-2.26372027542263	12316284	12326147	12321215.5
1574	12316337	1574	-2.26372027542263	12316337	12326207	12321272
1575	12316393	1575	-2.26372027542263	12316393	12326274	12321333.5
1576	12316550	1576	-2.26372027542263	12316550	12326333	12321441.5
1577	12316764	1577	-2.276478644576	12316764	12326370	12321567
1578	12316898	1578	-2.27795630879998	12316898	12326399	12321648.5
1579	12317031	1579	-2.28522449461711	12317031	12326448	12321739.5
1580	12317148	1580	-2.29249268043424	12317148	12326881	12322014.5
1581	12317288	1581	-2.29249268043424	12317288	12326929	12322108.5
1582	12317317	1582	-2.29976086625138	12317317	12326935	12322126
1583	12317414	1583	-2.30702905206851	12317414	12327005	12322209.5
1584	12317416	1584	-2.31142600414961	12317416	12327078	12322247
1585	12317421	1585	-2.31869418996675	12317421	12327533	12322477
1586	12317431	1586	-2.34197641164212	12317431	12327651	12322541
1587	12317654	1587	-2.35066219403185	12317654	12327662	12322658
1588	12317762	1588	-2.35495102434047	12317762	12327823	12322792.5
1589	12317783	1589	-2.3622192101576	12317783	12327956	12322869.5
1590	12317795	1590	-2.36942732832335	12317795	12327993	12322894
1591	12317861	1591	-2.32509740160399	12317861	12328143	12323002
1592	12317866	1592	-2.33658233654808	12317866	12328255	12323060.5
1593	12318038	1593	-2.37900211195352	12318038	12328326	12323182
1594	12318071	1594	-2.33283411510189	12318071	12328407	12323239
1595	12318110	1595	-2.31859808172454	12318110	12328432	12323271
1596	12318246	1596	-2.33283411510189	12318246	12328701	12323473.5
1597	12318278	1597	-2.35759400100124	12318278	12328822	12323550
1598	12318279	1598	-2.30886712220077	12318279	12328944	12323611.5
1599	12318491	1599	-2.30886712220077	12318491	12328965	12323728
1600	12318660	1600	-2.30744952562818	12318660	12329175	12323917.5
1601	12318671	1601	-2.30744952562818	12318671	12329203	12323937
1602	12318928	1602	-2.25872264682771	12318928	12329403	12324165.5
1603	12319136	1603	-2.28348253272706	12319136	12329505	12324320.5
1604	12319169	1604	-2.28061129899103	12319169	12329544	12324356.5
1605	12319222	1605	-2.28061129899103	12319222	12329591	12324406.5
1606	12319237	1606	-2.28640182058419	12319237	12329668	12324452.5
1607	12319252	1607	-2.27913363476705	12319252	12329764	12324508
1608	12319341	1608	-2.28640182058419	12319341	12329772	12324556.5
1609	12319352	1609	-2.27943397302396	12319352	12329817	12324584.5
1610	12319363	1610	-2.27364345143081	12319363	12329902	12324632.5
1611	12319399	1611	-2.25940741805345	12319399	12329904	12324651.5
1612	12319486	1612	-2.30034952923491	12319486	12330207	12324846.5
1613	12319523	1613	-2.30176712580751	12319523	12330292	12324907.5
1614	12319524	1614	-2.30176712580751	12319524	12330610	12325067
1615	12319741	1615	-2.29597660421436	12319741	12330617	12325179
1616	12319999	1616	-2.29597660421436	12319999	12330640	12325319.5
1617	12320188	1617	-2.29303328929668	12320188	12330693	12325440.5
1618	12320297	1618	-2.30171907168641	12320297	12330717	12325507
1619	12320416	1619	-2.30171907168641	12320416	12330720	12325568
1620	12320602	1620	-2.30319673591038	12320602	12330892	12325747
1621	12320665	1621	-2.30319673591038	12320665	12331035	12325850
1622	12321361	1622	-2.29592855009325	12321361	12331139	12326250
1623	12321435	1623	-2.29592855009325	12321435	12331150	12326292.5
1624	12321490	1624	-2.32047219244763	12321490	12331448	12326469
1625	12321501	1625	-2.31899452822365	12321501	12331866	12326683.5
1626	12321502	1626	-2.31757693165105	12321502	12331888	12326695
1627	12321598	1627	-2.32052024656874	12321598	12332126	12326862
1628	12321661	1628	-2.32052024656874	12321661	12332212	12326936.5
1629	12321700	1629	-2.32778843238587	12321700	12332283	12326991.5
1630	12321991	1630	-2.32199791079271	12321991	12332370	12327180.5
1631	12322002	1631	-2.30640434849414	12322002	12332477	12327239.5
1632	12322034	1632	-2.32052024656874	12322034	12332491	12327262.5
1633	12322036	1633	-2.31757693165105	12322036	12332621	12327328.5
1634	12322195	1634	-2.30481856249768	12322195	12332896	12327545.5
1635	12322231	1635	-2.2920601933443	12322231	12332954	12327592.5
1636	12322297	1636	-2.23613720990836	12322297	12332975	12327636
1637	12322580	1637	-2.22054364760978	12322580	12333017	12327798.5
1638	12322804	1638	-2.22494059969089	12322804	12333076	12327940
1639	12322977	1639	-2.21625481730116	12322977	12333095	12328036
1640	12323037	1640	-2.15534621880057	12323037	12333382	12328209.5
1641	12323240	1641	-2.15240290388289	12323240	12333407	12328323.5
1642	12323370	1642	-2.15819342547605	12323370	12333511	12328440.5
1643	12323674	1643	-2.14395739209869	12323674	12333518	12328596
1644	12323873	1644	-2.14395739209869	12323873	12333640	12328756.5
1645	12323897	1645	-2.14247972787471	12323897	12333757	12328827
1646	12324017	1646	-2.14247972787471	12324017	12333951	12328984
1647	12324025	1647	-2.08511512080562	12324025	12333953	12328989
1648	12324127	1648	-2.09238330662275	12324127	12334200	12329163.5
1649	12324214	1649	-2.10386824156684	12324214	12334204	12329209
1650	12324220	1650	-2.10239057734287	12324220	12334219	12329219.5
1651	12324227	1651	-2.10239057734287	12324227	12334252	12329239.5
1652	12324420	1652	-2.10530986519999	12324420	12334306	12329363
1653	12324659	1653	-2.10530986519999	12324659	12334428	12329543.5
1654	12324826	1654	-2.10530986519999	12324826	12334837	12329831.5
1655	12324827	1655	-2.16559376012622	12324827	12335145	12329986
1656	12324859	1656	-2.16411609590224	12324859	12335146	12330002.5
1657	12324961	1657	-2.16411609590224	12324961	12335239	12330100
1658	12325011	1658	-2.0756124183571	12325011	12335359	12330185
1659	12325085	1659	-2.0756124183571	12325085	12335397	12330241
1660	12325101	1660	-2.07413475413313	12325101	12335509	12330305
1661	12325102	1661	-2.07560040482683	12325102	12335571	12330336.5
1662	12325259	1662	-2.08143898054109	12325259	12335917	12330588
1663	12325266	1663	-2.08143898054109	12325266	12335918	12330592
1664	12325288	1664	-2.09263559075855	12325288	12335924	12330606
1665	12325605	1665	-2.04596302563532	12325605	12335932	12330768.5
1666	12325618	1666	-2.0642356051855	12325618	12336237	12330927.5
1667	12325656	1667	-2.01756304006226	12325656	12336308	12330982
1668	12325779	1668	-2.01608537583829	12325779	12336374	12331076.5
1669	12325845	1669	-2.01608537583829	12325845	12336376	12331110.5
1670	12326060	1670	-1.97251230152633	12326060	12336407	12331233.5
1671	12326138	1671	-1.97825476899837	12326138	12336440	12331289
1672	12326147	1672	-1.99079689460678	12326147	12336597	12331372
1673	12326207	1673	-1.98937929803418	12326207	12336616	12331411.5
1674	12326274	1674	-1.9879016338102	12326274	12336650	12331462
1675	12326333	1675	-1.98642396958622	12326333	12336683	12331508
1676	12326370	1676	-1.98494630536225	12326370	12336827	12331598.5
1677	12326399	1677	-1.92466241043602	12326399	12337066	12331732.5
1678	12326448	1678	-1.92026545835492	12326448	12337239	12331843.5
1679	12326881	1679	-1.91586850627381	12326881	12337380	12332130.5
1680	12326929	1680	-1.91439084204983	12326929	12337399	12332164
1681	12326935	1681	-1.91439084204983	12326935	12337429	12332182
1682	12327005	1682	-1.90999388996872	12327005	12337487	12332246
1683	12327078	1683	-1.90999388996872	12327078	12337555	12332316.5
1684	12327533	1684	-1.90999388996872	12327533	12337584	12332558.5
1685	12327651	1685	-1.89575785659137	12327651	12337668	12332659.5
1686	12327662	1686	-1.89723552081534	12327662	12337754	12332708
1687	12327823	1687	-1.89723552081534	12327823	12337803	12332813
1688	12327956	1688	-1.90163247289645	12327956	12337908	12332932
1689	12327993	1689	-1.89294669050672	12327993	12338015	12333004
1690	12328143	1690	-1.8944243547307	12328143	12338097	12333120
1691	12328255	1691	-1.92621215584166	12328255	12338120	12333187.5
1692	12328326	1692	-1.91061859354309	12328326	12338161	12333243.5
1693	12328407	1693	-1.90914092931911	12328407	12338371	12333389
1694	12328432	1694	-1.96221670607958	12328432	12338380	12333406
1695	12328701	1695	-1.92978017433371	12328701	12338762	12333731.5
1696	12328822	1696	-1.92830251010973	12328822	12338885	12333853.5
1697	12328944	1697	-1.8816299449865	12328944	12338906	12333925
1698	12328965	1698	-1.88368425866373	12328965	12339027	12333996
1699	12329175	1699	-1.82192269951353	12329175	12339055	12334115
1700	12329203	1700	-1.78393591678003	12329203	12339070	12334136.5
1701	12329403	1701	-1.78393591678003	12329403	12339388	12334395.5
1702	12329505	1702	-1.8326627955805	12329505	12339450	12334477.5
1703	12329544	1703	-1.83118513135652	12329544	12339458	12334501
1704	12329591	1704	-1.83845331717365	12329591	12339480	12334535.5
1705	12329668	1705	-1.83845331717365	12329668	12339491	12334579.5
1706	12329764	1706	-1.83993098139763	12329764	12339624	12334694
1707	12329772	1707	-1.84425585229708	12329772	12339715	12334743.5
1708	12329817	1708	-1.83557006990735	12329817	12339736	12334776.5
1709	12329902	1709	-1.84253791746758	12329902	12339817	12334859.5
1710	12329904	1710	-1.84253791746758	12329904	12339855	12334879.5
1711	12330207	1711	-1.79501239169473	12330207	12339892	12335049.5
1712	12330292	1712	-1.77821747636854	12330292	12340135	12335213.5
1713	12330610	1713	-1.76721308263549	12330610	12340199	12335404.5
1714	12330617	1714	-1.76869074685947	12330617	12340354	12335485.5
1715	12330640	1715	-1.7759589326766	12330640	12340392	12335516
1716	12330693	1716	-1.7759589326766	12330693	12340513	12335603
1717	12330717	1717	-1.77890224759428	12330717	12340514	12335615.5
1718	12330720	1718	-1.7774245833703	12330720	12340666	12335693
1719	12330892	1719	-1.7774245833703	12330892	12340667	12335779.5
1720	12331035	1720	-1.7156630242201	12331035	12340829	12335932
1721	12331139	1721	-1.7156630242201	12331139	12341013	12336076
1722	12331150	1722	-1.70465863048706	12331150	12341021	12336085.5
1723	12331448	1723	-1.64289707133686	12331448	12341060	12336254
1724	12331866	1724	-1.63997778347973	12331866	12341085	12336475.5
1725	12331888	1725	-1.62721941432635	12331888	12341276	12336582
1726	12332126	1726	-1.63006662100182	12332126	12341278	12336702
1727	12332212	1727	-1.61583058762446	12332212	12341287	12336749.5
1728	12332283	1728	-1.61583058762446	12332283	12341434	12336858.5
1729	12332370	1729	-1.61435292340049	12332370	12341463	12336916.5
1730	12332477	1730	-1.62014344499364	12332477	12341500	12336988.5
1731	12332491	1731	-1.63573700729221	12332491	12341570	12337030.5
1732	12332621	1732	-1.62162110921762	12332621	12341586	12337103.5
1733	12332896	1733	-1.6245644241353	12332896	12341743	12337319.5
1734	12332954	1734	-1.62320689521408	12332954	12341808	12337381
1735	12332975	1735	-1.62875714620171	12332975	12341824	12337399.5
1736	12333017	1736	-1.68183292296218	12333017	12341845	12337431
1737	12333076	1737	-1.69742648526075	12333076	12341935	12337505.5
1738	12333095	1738	-1.69742648526075	12333095	12342026	12337560.5
1739	12333382	1739	-1.70611226765048	12333382	12342040	12337711
1740	12333407	1740	-1.7514273038525	12333407	12342083	12337745
1741	12333511	1741	-1.75437061877018	12333511	12342110	12337810.5
1742	12333518	1742	-1.75584828299416	12333518	12342163	12337840.5
1743	12333640	1743	-1.76860665214754	12333640	12342245	12337942.5
1744	12333757	1744	-1.76712898792356	12333757	12342257	12338007
1745	12333951	1745	-1.76860665214754	12333951	12342463	12338207
1746	12333953	1746	-1.76860665214754	12333953	12342467	12338210
1747	12334200	1747	-1.82889054707376	12334200	12342724	12338462
1748	12334204	1748	-1.8146545136964	12334204	12342749	12338476.5
1749	12334219	1749	-1.76592763489593	12334219	12342817	12338518
1750	12334252	1750	-1.75871951673018	12334252	12342896	12338574
1751	12334306	1751	-1.77283541480478	12334306	12342922	12338614
1752	12334428	1752	-1.77431307902875	12334428	12343057	12338742.5
1753	12334837	1753	-1.77136976411107	12334837	12343323	12339080
1754	12335145	1754	-1.7557762018125	12335145	12343429	12339287
1755	12335146	1755	-1.75725386603648	12335146	12343444	12339295
1756	12335239	1756	-1.75725386603648	12335239	12343547	12339393
1757	12335359	1757	-1.7557762018125	12335359	12343566	12339462.5
1758	12335397	1758	-1.84427987935763	12335397	12343598	12339497.5
1759	12335509	1759	-1.82868631705906	12335509	12343673	12339591
1760	12335571	1760	-1.82147819889331	12335571	12343797	12339684
1761	12335917	1761	-1.82147819889331	12335917	12343824	12339870.5
1762	12335918	1762	-1.80588463659474	12335918	12343999	12339958.5
1763	12335924	1763	-1.80440697237076	12335924	12344200	12340062
1764	12335932	1764	-1.80880392445187	12335932	12344226	12340079
1765	12336237	1765	-1.8554764895751	12336237	12344323	12340280
1766	12336308	1766	-1.8554764895751	12336308	12344615	12340461.5
1767	12336374	1767	-1.90067139047435	12336374	12344641	12340507.5
1768	12336376	1768	-1.88655549239976	12336376	12344798	12340587
1769	12336407	1769	-1.88655549239976	12336407	12344831	12340619
1770	12336440	1770	-1.88396056986009	12336440	12344983	12340711.5
1771	12336597	1771	-1.88690388477777	12336597	12345084	12340840.5
1772	12336616	1772	-1.89130083685888	12336616	12345149	12340882.5
1773	12336650	1773	-1.89998661924861	12336650	12345150	12340900
1774	12336683	1774	-1.90146428347258	12336683	12345154	12340918.5
1775	12336827	1775	-1.90294194769656	12336827	12345183	12341005
1776	12337066	1776	-1.90441961192054	12337066	12345347	12341206.5
1777	12337239	1777	-1.96470350684676	12337239	12345400	12341319.5
1778	12337380	1778	-1.96910045892787	12337380	12345477	12341428.5
1779	12337399	1779	-1.97349741100898	12337399	12345506	12341452.5
1780	12337429	1780	-1.97497507523296	12337429	12345536	12341482.5
1781	12337487	1781	-1.97497507523296	12337487	12345698	12341592.5
1782	12337555	1782	-1.96377846501549	12337555	12345734	12341644.5
1783	12337584	1783	-1.96377846501549	12337584	12345841	12341712.5
1784	12337668	1784	-1.95651027919836	12337668	12346097	12341882.5
1785	12337754	1785	-1.97074631257572	12337754	12346381	12342067.5
1786	12337803	1786	-1.96926864835174	12337803	12346491	12342147
1787	12337908	1787	-1.96926864835174	12337908	12346506	12342207
1788	12338015	1788	-1.96926864835174	12338015	12346507	12342261
1789	12338097	1789	-1.97068624492434	12338097	12346598	12342347.5
1790	12338120	1790	-1.97068624492434	12338120	12346643	12342381.5
1791	12338161	1791	-1.98762532261385	12338161	12346758	12342459.5
1792	12338371	1792	-1.95551315618543	12338371	12346849	12342610
1793	12338380	1793	-1.94972263459228	12338380	12346873	12342626.5
1794	12338762	1794	-1.89664685783181	12338762	12347072	12342917
1795	12338885	1795	-1.94331942295504	12338885	12347104	12342994.5
1796	12338906	1796	-1.94479708717902	12338906	12347108	12343007
1797	12339027	1797	-1.99146965230225	12339027	12347235	12343131
1798	12339055	1798	-2.02945643503575	12339055	12347239	12343147
1799	12339070	1799	-2.09121799418595	12339070	12347259	12343164.5
1800	12339388	1800	-2.13062237349205	12339388	12347282	12343335
1801	12339450	1801	-2.12914470926807	12339450	12347284	12343367
1802	12339458	1802	-2.1276670450441	12339458	12347285	12343371.5
1803	12339480	1803	-2.12474775718697	12339480	12347286	12343383
